STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/14/2014,69,78,62
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/15/2014,61,67,35
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/16/2014,38,49,31
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/17/2014,42,52,30
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/18/2014,43,52,37
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/19/2014,52,68,39
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/20/2014,54,61,43
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/21/2014,51,67,34
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/22/2014,58,76,47
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/23/2014,54,60,41
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/24/2014,50,64,36
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/25/2014,52,65,38
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/26/2014,59,76,49
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/27/2014,58,66,44
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/28/2014,54,60,48
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/29/2014,49,50,47
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/30/2014,52,65,48
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/1/2014,67,79,58
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/2/2014,61,70,49
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/3/2014,62,72,51
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/4/2014,60,75,43
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/5/2014,57,66,43
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/6/2014,60,73,51
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/7/2014,57,61,51
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/8/2014,64,85,56
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/9/2014,63,69,58
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/10/2014,70,80,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/11/2014,68,80,56
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/12/2014,70,86,54
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/13/2014,76,86,58
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/14/2014,61,65,57
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/15/2014,69,80,62
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/16/2014,66,72,56
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/17/2014,59,67,48
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/18/2014,58,67,49
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/19/2014,59,73,44
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/20/2014,64,78,49
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/21/2014,66,73,59
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/22/2014,71,84,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/23/2014,68,77,54
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/24/2014,64,76,50
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/25/2014,69,82,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/26/2014,72,86,57
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/27/2014,76,90,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/28/2014,73,83,57
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/29/2014,57,57,54
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/30/2014,62,75,56
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/31/2014,69,78,56
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/1/2014,65,75,50
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/2/2014,67,80,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/3/2014,74,87,62
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/4/2014,77,87,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/5/2014,71,79,62
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/6/2014,68,78,57
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/7/2014,70,85,55
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/8/2014,72,83,58
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/9/2014,74,81,67
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/10/2014,76,84,70
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/11/2014,74,82,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/12/2014,71,76,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/13/2014,74,83,66
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/14/2014,70,75,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/15/2014,68,83,51
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/16/2014,74,90,59
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/17/2014,83,94,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/18/2014,86,96,73
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/19/2014,77,83,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/20/2014,73,83,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/21/2014,70,72,66
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/22/2014,72,80,66
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/23/2014,72,82,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/24/2014,74,84,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/25/2014,79,88,71
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/26/2014,78,87,70
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/27/2014,76,81,66
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/28/2014,74,83,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/29/2014,75,83,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/30/2014,77,86,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/1/2014,80,91,71
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/2/2014,83,93,73
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/3/2014,79,89,72
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/4/2014,74,80,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/5/2014,70,82,55
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/6/2014,72,86,58
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/7/2014,81,91,72
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/8/2014,84,93,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/9/2014,76,88,70
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/10/2014,76,84,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/11/2014,76,86,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/12/2014,78,87,67
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/13/2014,81,92,70
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/14/2014,79,89,71
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/15/2014,77,88,71
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/16/2014,74,81,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/17/2014,71,81,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/18/2014,71,83,57
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/19/2014,73,80,66
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/20/2014,74,81,70
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/21/2014,74,83,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/22/2014,76,85,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/23/2014,80,94,70
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/24/2014,75,81,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/25/2014,71,83,57
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/26/2014,74,88,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/27/2014,78,89,72
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/28/2014,78,86,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/29/2014,69,76,59
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/30/2014,68,81,55
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/31/2014,72,87,59
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/1/2014,75,81,66
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/2/2014,71,79,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/3/2014,72,79,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/4/2014,72,84,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/5/2014,75,89,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/6/2014,73,82,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/7/2014,74,84,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/8/2014,72,84,59
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/9/2014,73,84,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/10/2014,75,86,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/11/2014,74,83,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/12/2014,72,76,67
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/13/2014,76,82,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/14/2014,70,81,58
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/15/2014,68,78,54
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/16/2014,69,82,55
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/17/2014,74,87,62
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/18/2014,73,80,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/19/2014,75,82,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/20/2014,74,84,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/21/2014,74,87,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/22/2014,75,78,67
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/23/2014,71,72,67
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/24/2014,71,79,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/25/2014,71,81,59
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/26/2014,72,86,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/27/2014,75,89,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/28/2014,78,84,62
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/29/2014,69,78,55
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/30/2014,71,83,62
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/31/2014,80,92,73
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/1/2014,79,89,73
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/2/2014,80,92,72
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/3/2014,76,84,67
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/4/2014,75,86,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/5/2014,79,91,71
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/6/2014,81,93,71
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/7/2014,73,81,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/8/2014,70,74,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/9/2014,70,77,66
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/10/2014,72,79,67
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/11/2014,76,89,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/12/2014,71,77,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/13/2014,65,68,55
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/14/2014,60,70,49
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/15/2014,61,72,51
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/16/2014,66,76,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/17/2014,62,74,51
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/18/2014,62,72,52
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/19/2014,63,75,51
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/20/2014,69,80,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/21/2014,68,84,55
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/22/2014,68,73,52
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/23/2014,59,72,44
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/24/2014,60,71,47
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/25/2014,63,65,59
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/26/2014,65,76,52
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/27/2014,66,81,52
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/28/2014,67,81,54
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/29/2014,66,70,59
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/30/2014,68,77,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/1/2014,67,74,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/2/2014,64,72,56
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/3/2014,63,70,56
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/4/2014,65,69,43
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/5/2014,50,62,36
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/6/2014,54,73,39
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/7/2014,63,69,58
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/8/2014,65,76,52
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/9/2014,59,70,45
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/10/2014,59,61,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/11/2014,54,57,52
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/12/2014,54,62,46
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/13/2014,60,64,58
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/14/2014,68,78,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/15/2014,71,76,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/16/2014,61,64,57
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/17/2014,62,72,51
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/18/2014,60,72,50
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/19/2014,53,59,38
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/20/2014,49,66,35
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/21/2014,58,70,46
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/22/2014,54,55,52
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/23/2014,56,63,52
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/24/2014,59,68,48
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/25/2014,56,71,43
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/26/2014,60,69,42
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/27/2014,54,71,39
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/28/2014,60,80,47
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/29/2014,63,69,44
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/30/2014,50,60,42
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/31/2014,50,57,46
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/1/2014,49,52,45
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/2/2014,46,51,41
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/3/2014,47,59,38
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/4/2014,52,69,38
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/5/2014,59,68,52
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/6/2014,54,60,46
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/7/2014,50,56,36
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/8/2014,41,50,30
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/9/2014,47,58,36
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/10/2014,46,61,33
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/11/2014,50,66,35
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/12/2014,60,67,41
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/13/2014,42,46,35
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/14/2014,37,42,29
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/15/2014,34,44,25
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/16/2014,36,45,28
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/17/2014,42,49,38
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/18/2014,32,39,23
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/19/2014,26,36,19
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/20/2014,38,52,31
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/21/2014,33,37,21
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/22/2014,31,48,18
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/23/2014,44,55,34
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/24/2014,61,72,48
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/25/2014,58,66,42
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/26/2014,41,48,33
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/27/2014,38,46,33
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/28/2014,35,39,24
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/29/2014,33,44,25
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/30/2014,47,63,38
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/1/2014,58,69,43
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/2/2014,39,43,34
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/3/2014,40,50,36
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/4/2014,39,45,28
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/5/2014,40,41,39
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/6/2014,43,49,40
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/7/2014,42,47,35
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/8/2014,34,35,30
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/9/2014,37,45,33
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/10/2014,43,49,37
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/11/2014,36,38,31
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/12/2014,38,42,31
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/13/2014,35,44,27
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/14/2014,39,52,29
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/15/2014,47,53,37
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/16/2014,40,46,33
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/17/2014,45,54,35
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/18/2014,36,40,32
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/19/2014,35,42,28
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/20/2014,31,38,24
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/21/2014,34,42,27
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/22/2014,32,40,23
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/23/2014,43,49,40
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/24/2014,48,61,46
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/25/2014,52,61,35
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/26/2014,41,53,28
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/27/2014,41,58,28
